"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (osmého senátu) ze dne 27. října 2016.#Debonair Trading Internacional Ldª v. Úřad Evropské unie pro duševní vlastnictví (EUIPO).#Kasační opravný prostředek – Ochranná známka Evropské unie – Nařízení (ES) č. 207/2009 – Článek 8 odst. 1 písm. b) a odst. 5 – Obrazová ochranná známka obsahující slovní prvky ‚SO’BiO ētic‘ – Námitky majitele starší unijní a národní slovní a obrazové ochranné známky obsahující slovní prvek ‚SO…?‘ – Zamítnutí zápisu.#Věc C-537/14 P.","","62014CJ0537","2016-10-27",
"Rozsudek Soudního dvora (šestého senátu) ze dne 26. října 2016.#Yara Suomi Oy a další v. Työ-ja elinkeinoministeriö.#Žádost o rozhodnutí o předběžné otázce podaná Korkein hallinto-oikeus.#Řízení o předběžné otázce – Systém obchodování s povolenkami na emise skleníkových plynů v Evropské unii – Směrnice 2003/87/ES – Článek 10a – Metoda přidělování bezplatných povolenek – Výpočet jednotného opravného koeficientu pro všechna odvětví – Rozhodnutí 2013/448/EU – Článek 4 – Příloha II – Platnost – Použití jednotného opravného koeficientu pro všechna odvětví na zařízení v odvětvích, která jsou vystavená závažnému riziku úniku uhlíku – Stanovení referenční hodnoty produktu pro tekutý kov – Rozhodnutí 2011/278/EU – Článek 10 odst. 9 – Příloha I – Platnost.#Věc C-506/14.","","62014CJ0506","2016-10-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 26. října 2016.#Trestní řízení proti Canal Digital Danmark A/S.#Žádost o rozhodnutí o předběžné otázce podaná Retten i Glostrup.#Řízení o předběžné otázce – Nekalé obchodní praktiky – Směrnice 2005/29/ES – Články 6 a 7 – Reklama na předplatné satelitní televize – Cena předplatného, která kromě měsíčního poplatku za předplatné zahrnuje i pololetní poplatek za kartu nezbytnou k dekódování vysílání – Výše pololetního poplatku, která není zmíněna vůbec nebo je uvedena méně zřetelným způsobem než výše měsíčního poplatku – Klamavé jednání – Klamavé opomenutí – Provedení ustanovení směrnice pouze do přípravných prací vnitrostátního prováděcího zákona, a ne do samotného znění tohoto zákona.#Věc C-611/14.","","62014CJ0611","2016-10-26",
"Rozsudek Soudního dvora (desátého senátu) ze dne 26. října 2016.#Dimosia Epicheirisi Ilektrismou AE (DEI) v. Evropská komise.#Kasační opravný prostředek – Státní podpory – Výroba hliníku – Smlouva poskytující preferenční sazbu za elektřinu – Rozhodnutí, kterým se podpora prohlašuje za slučitelnou s vnitřním trhem – Vypovězení smlouvy – Pozastavení účinků vypovězení smlouvy soudem – Rozhodnutí, kterým se podpora prohlašuje za protiprávní – Článek 108 odst. 3 SFEU – Pojmy ‚existující podpora‘ a ‚nová podpora‘ – Rozlišení.#Věc C-590/14 P.","","62014CJ0590","2016-10-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 19. října 2016.#EL-EM-2001 Ltd v. Nemzeti Adó- és Vámhivatal Dél-alföldi Regionális Vám- és Pénzügyőri Főigazgatósága.#Žádost o rozhodnutí o předběžné otázce podaná Szegedi közigazgatási és munkaügyi bíróság.#Řízení o předběžné otázce – Silniční doprava – Nařízení (ES) č. 561/2006 – Článek 10 odst. 3 – Články 18 a 19 – Pokuta uložená řidiči – Opatření nezbytná k výkonu sankce, která jsou přijata vůči dopravci – Odstavení vozidla.#Věc C-501/14.","","62014CJ0501","2016-10-19",
"Rozsudek Soudního dvora (druhého senátu) ze dne 19. října 2016.#Patrick Breyer v. Bundesrepublik Deutschland.#Žádost o rozhodnutí o předběžné otázce podaná Bundesgerichtshof.#Řízení o předběžné otázce – Zpracování osobních údajů – Směrnice 95/46/ES – Článek 2 písm. a) – Článek 7 písm. f) – Pojem ‚osobní údaje‘ – Adresy internetového protokolu – Uchovávání poskytovatelem online mediálních služeb – Vnitrostátní právní úprava, která neumožňuje zohlednit oprávněný zájem správce.#Věc C-582/14.","","62014CJ0582","2016-10-19",
"Rozsudek Soudního dvora (velkého senátu) ze dne 11. října 2016.#Evropská komise v. Italská republika.#Nesplnění povinnosti státem – Směrnice 2004/80/ES – Článek 12 odst. 2 – Vnitrostátní systémy pro odškodnění obětí úmyslných násilných trestných činů zaručující spravedlivé a přiměřené odškodnění – Vnitrostátní systém nezahrnující všechny úmyslné násilné trestné činy spáchané na území státu.#Věc C-601/14.","","62014CJ0601","2016-10-11",
"Rozsudek Soudního dvora (druhého senátu) ze dne 29. září 2016.#Essent Belgium NV v. Vlaams Gewest a další.#Žádost o rozhodnutí o předběžné otázce podaná Nederlandstalige rechtbank van eerste aanleg te Brussel.#Řízení o předběžné otázce – Regionální právní úprava, která stanoví bezplatnou distribuci elektřiny vyrobené z obnovitelných zdrojů v sítích nacházejících se v dotčeném regionu – Rozlišení v závislosti na původu zelené elektřiny – Články 28 a 30 ES – Volný pohyb zboží – Směrnice 2001/77/ES – Články 3 a 4 – Regionální mechanismy podpory produkce elektřiny z obnovitelných zdrojů – Směrnice 2003/54/ES – Články 3 a 20 – Směrnice 96/92/ES – Články 3 a 16 – Vnitřní trh s elektřinou – Přístup k distribuční síti za nediskriminačních tarifních podmínek – Závazek veřejné služby – Nedostatek proporcionality.#Věc C-492/14.","","62014CJ0492","2016-09-29",
"Rozsudek Soudního dvora (druhého senátu) ze dne 22. září 2016.#Evropská komise v. Česká republika.#Nesplnění povinnosti státem – Volný pohyb zboží – Článek 34 SFEU – Množstevní omezení dovozu – Opatření s rovnocenným účinkem – Drahé kovy opuncované ve třetím státě v souladu s nizozemskými právními předpisy – Dovoz do České republiky po propuštění do volného oběhu – Neuznávání puncovní značky – Ochrana spotřebitele – Proporcionalita – Přípustnost.#Věc C-525/14.","","62014CJ0525","2016-09-22",
"Rozsudek Soudního dvora (prvního senátu) ze dne 21. září 2016.#European Federation for Cosmetic Ingredients v. Secretary of State for Business, Innovation and Skills a Attorney General.#Žádost o rozhodnutí o předběžné otázce podaná High Court of Justice (England & Wales), Queen's Bench Division (Administrative Court).#Řízení o předběžné otázce – Sbližování právních předpisů – Kosmetické přípravky – Nařízení (ES) č. 1223/2009 – Článek 18 odst. 1 písm. b) – Kosmetické přípravky obsahující přísady nebo kombinace přísad, které byly ‚za účelem splnění požadavků tohoto nařízení‘ podrobeny zkouškám na zvířatech – Zákaz uvádění na trh v Evropské unii – Rozsah.#Věc C-592/14.","","62014CJ0592","2016-09-21",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 15. září 2016.#Barlis 06 – Investimentos Imobiliários e Turísticos SA v. Autoridade Tributária e Aduaneira.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Arbitral Tributário (Centro de Arbitragem Administrativa - CAAD).#Řízení o předběžné otázce – Společný systém daně z přidané hodnoty – Směrnice 2006/112/ES – Článek 178 písm. a) – Nárok na odpočet – Způsoby uplatnění – Článek 226 body 6 a 7 – Povinně uváděné údaje na faktuře – Rozsah a druh poskytnutých služeb – Den, kdy bylo uskutečněno poskytnutí služby.#Věc C-516/14.","","62014CJ0516","2016-09-15",
"Rozsudek Soudního dvora (třetího senátu) ze dne 15. září 2016.#SC Star Storage SA a další v. Institutul Naţional de Cercetare-Dezvoltare în Informatică (ICI) a další.#Žádosti o rozhodnutí o předběžné otázce Podané Curtea de Apel Bucureşti a Curtea de Apel Oradea.#Řízení o předběžné otázce – Směrnice 89/665/EHS a 92/13/EHS – Veřejné zakázky – Přezkumné řízení – Vnitrostátní právní úprava, která podmiňuje přípustnost návrhu na přezkum aktů veřejného zadavatele složením ‚záruky řádného chování‘ – Listina základních práv Evropské unie – Článek 47 – Právo na účinnou právní ochranu.#Spojené věci C-439/14 a C-488/14.","","62014CJ0439","2016-09-15",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 15. září 2016.#Senatex GmbH v. Finanzamt Hannover-Nord.#Žádost o rozhodnutí o předběžné otázce podaná Niedersächsisches Finanzgericht.#Řízení o předběžné otázce – Společný systém daně z přidané hodnoty – Směrnice 2006/112/ES – Článek 167, článek 178 písm. a), článek 179 a článek 226 bod 3 – Odpočet daně zaplacené na vstupu – Vystavení faktur bez daňového čísla nebo identifikačního čísla pro DPH – Právní úprava členského státu vylučující opravu faktury s účinkem ex tunc.#Věc C-518/14.","","62014CJ0518","2016-09-15",
"Rozsudek Soudního dvora (třetího senátu) ze dne 15. září 2016.#Tobias Mc Fadden v. Sony Music Entertainment Germany GmbH.#Žádost o rozhodnutí o předběžné otázce podaná Landgericht München I.#Řízení o předběžné otázce – Informační společnost – Volný pohyb služeb – Místní bezdrátová síť (WLAN) provozovaná obchodníkem – Bezplatné veřejné poskytování – Odpovědnost zprostředkujících poskytovatelů – Pouhý přenos – Směrnice 2000/31/ES – Článek 12 – Omezení odpovědnosti – Neznámý uživatel této sítě – Porušení práv majitelů ke chráněnému dílu – Povinnost zabezpečení sítě – Občanskoprávní odpovědnost obchodníka.#Věc C-484/14.","","62014CJ0484","2016-09-15",
"Rozsudek Soudního dvora (pátého senátu) ze dne 15. září 2016.#PGE Górnictwo i Energetyka Konwencjonalna SA v. Prezes Urzędu Regulacji Energetyki.#Žádost o rozhodnutí o předběžné otázce podaná Sąd Najwyższy.#Řízení o předběžné otázce – Státní podpory – Dlouhodobé smlouvy o prodeji kapacity a elektrické energie – Náhrady za dobrovolné ukončení – Rozhodnutí Komise, jímž se prohlašuje slučitelnost státní podpory s vnitřním trhem – Ověření legality podpory vnitrostátním soudem – Roční úprava uvízlých nákladů – Okamžik zohlednění příslušnosti výrobce elektrické energie ke skupině podniků.#Věc C-574/14.","","62014CJ0574","2016-09-15",
"Rozsudek Soudního dvora (desátého senátu) ze dne 14. září 2016.#Ana de Diego Porras v. Ministerio de Defensa.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Superior de Justicia de Madrid.#Řízení o předběžné otázce – Sociální politika – Směrnice 1999/70/ES – Rámcová dohoda o pracovních poměrech na dobu určitou uzavřená mezi organizacemi UNICE, CEEP a EKOS – Ustanovení 4 – Zásada zákazu diskriminace – Pojem ‚pracovní podmínky‘ – Odstupné při ukončení pracovní smlouvy – Odstupné, které vnitrostátní právní úprava nestanoví v případě pracovních smluv na dobu určitou – Rozdílné zacházení v porovnání se zaměstnanci v pracovním poměru na dobu neurčitou.#Věc C-596/14.","","62014CJ0596","2016-09-14",
"Rozsudek Soudního dvora (velkého senátu) ze dne 13. září 2016.#Alfredo Rendón Marín v. Administración del Estado.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Supremo.#Řízení o předběžné otázce – Občanství Unie – Články 20 a 21 SFEU – Směrnice 2004/38/ES – Právo pobytu státního příslušníka třetího státu, který má záznam v rejstříku trestů, v členském státě – Rodič, který má ve výlučné péči dvě nezletilé děti, jež jsou občany Unie – První dítě, které má státní příslušnost členského státu pobytu – Druhé dítě, které má státní příslušnost jiného členského státu – Vnitrostátní právní předpisy vylučující udělení povolení k pobytu tomuto předkovi z důvodu jeho záznamu v rejstříku trestů – Odepření pobytu, které může vést k povinnosti dětí opustit území Unie.#Věc C-165/14.","","62014CJ0165","2016-09-13",
"Rozsudek Soudního dvora (velkého senátu) ze dne 13. září 2016.#Secretary of State for the Home Department v. CS.#Žádost o rozhodnutí o předběžné otázce podaná Upper Tribunal (Immigration and Asylum Chamber) London.#Řízení o předběžné otázce – Občanství Unie – Článek 20 SFEU – Státní příslušník třetího státu, který vyživuje dítě nízkého věku, jež je občanem Unie – Právo pobytu v členském státě, jehož je dítě státním příslušníkem – Trestní odsouzení rodiče dítěte – Rozhodnutí o vyhoštění rodiče, v jehož důsledku je nepřímo vyhoštěno dotyčné dítě.#Věc C-304/14.","","62014CJ0304","2016-09-13",
"Rozsudek Soudního dvora (pátého senátu) ze dne 8. září 2016.#Schenker Nemzetközi Szállítmányozási és Logisztikai Kft. v. Nemzeti Adó- és Vámhivatal Észak-alföldi Regionális Vám- és Pénzügyőri Főigazgatósága.#Řízení o předběžné otázce – Společný celní sazebník – Kombinovaná nomenklatura – Zařazení zboží – Výklad podpoložky kombinované nomenklatury – Směrnice 2008/118/ES – Dovoz zboží podléhajícího spotřební dani – Režimy s podmíněným osvobozením od cla – Důsledky celního prohlášení, v němž je uvedena nesprávná podpoložka kombinované nomenklatury – Nesrovnalosti během přepravy zboží podléhajícího spotřební dani.#Věc C-409/14.","","62014CJ0409","2016-09-08",
